,Dividends,Ticker
1997-11-13 00:00:00-05:00,0.255,ROK
1998-02-12 00:00:00-05:00,0.255,ROK
1998-05-14 00:00:00-04:00,0.255,ROK
1998-08-13 00:00:00-04:00,0.255,ROK
1998-11-12 00:00:00-05:00,0.255,ROK
1999-01-04 00:00:00-05:00,9.4,ROK
1999-02-11 00:00:00-05:00,0.27,ROK
1999-05-13 00:00:00-04:00,0.255,ROK
1999-08-12 00:00:00-04:00,0.255,ROK
1999-11-10 00:00:00-05:00,0.255,ROK
2000-02-10 00:00:00-05:00,0.255,ROK
2000-05-11 00:00:00-04:00,0.27,ROK
2000-08-10 00:00:00-04:00,0.255,ROK
2000-11-09 00:00:00-05:00,0.255,ROK
2001-02-08 00:00:00-05:00,0.255,ROK
2001-05-10 00:00:00-04:00,0.255,ROK
2001-07-02 00:00:00-04:00,23.51,ROK
2001-08-09 00:00:00-04:00,0.165,ROK
2001-11-08 00:00:00-05:00,0.165,ROK
2002-02-07 00:00:00-05:00,0.165,ROK
2002-05-09 00:00:00-04:00,0.165,ROK
2002-08-08 00:00:00-04:00,0.165,ROK
2002-11-14 00:00:00-05:00,0.165,ROK
2003-02-13 00:00:00-05:00,0.165,ROK
2003-05-08 00:00:00-04:00,0.165,ROK
2003-08-07 00:00:00-04:00,0.165,ROK
2003-11-13 00:00:00-05:00,0.165,ROK
2004-02-12 00:00:00-05:00,0.165,ROK
2004-05-13 00:00:00-04:00,0.165,ROK
2004-08-12 00:00:00-04:00,0.165,ROK
2004-11-10 00:00:00-05:00,0.165,ROK
2005-02-10 00:00:00-05:00,0.165,ROK
2005-05-12 00:00:00-04:00,0.225,ROK
2005-08-11 00:00:00-04:00,0.225,ROK
2005-11-09 00:00:00-05:00,0.225,ROK
2006-02-09 00:00:00-05:00,0.225,ROK
2006-05-11 00:00:00-04:00,0.225,ROK
2006-08-10 00:00:00-04:00,0.225,ROK
2006-11-09 00:00:00-05:00,0.29,ROK
2007-02-15 00:00:00-05:00,0.29,ROK
2007-05-10 00:00:00-04:00,0.29,ROK
2007-08-09 00:00:00-04:00,0.29,ROK
2007-11-15 00:00:00-05:00,0.29,ROK
2008-02-14 00:00:00-05:00,0.29,ROK
2008-05-08 00:00:00-04:00,0.29,ROK
2008-08-07 00:00:00-04:00,0.29,ROK
2008-11-13 00:00:00-05:00,0.29,ROK
2009-02-12 00:00:00-05:00,0.29,ROK
2009-05-14 00:00:00-04:00,0.29,ROK
2009-08-13 00:00:00-04:00,0.29,ROK
2009-11-12 00:00:00-05:00,0.29,ROK
2010-02-11 00:00:00-05:00,0.29,ROK
2010-05-13 00:00:00-04:00,0.29,ROK
2010-08-12 00:00:00-04:00,0.35,ROK
2010-11-10 00:00:00-05:00,0.35,ROK
2011-02-10 00:00:00-05:00,0.35,ROK
2011-05-12 00:00:00-04:00,0.35,ROK
2011-08-11 00:00:00-04:00,0.425,ROK
2011-11-09 00:00:00-05:00,0.425,ROK
2012-02-16 00:00:00-05:00,0.425,ROK
2012-05-10 00:00:00-04:00,0.425,ROK
2012-08-09 00:00:00-04:00,0.47,ROK
2012-11-08 00:00:00-05:00,0.47,ROK
2013-02-14 00:00:00-05:00,0.47,ROK
2013-05-09 00:00:00-04:00,0.52,ROK
2013-08-08 00:00:00-04:00,0.52,ROK
2013-11-14 00:00:00-05:00,0.58,ROK
2014-02-13 00:00:00-05:00,0.58,ROK
2014-05-08 00:00:00-04:00,0.58,ROK
2014-08-07 00:00:00-04:00,0.58,ROK
2014-11-13 00:00:00-05:00,0.65,ROK
2015-02-12 00:00:00-05:00,0.65,ROK
2015-05-14 00:00:00-04:00,0.65,ROK
2015-08-13 00:00:00-04:00,0.65,ROK
2015-11-19 00:00:00-05:00,0.725,ROK
2016-02-11 00:00:00-05:00,0.725,ROK
2016-05-12 00:00:00-04:00,0.725,ROK
2016-08-11 00:00:00-04:00,0.725,ROK
2016-11-09 00:00:00-05:00,0.76,ROK
2017-02-16 00:00:00-05:00,0.76,ROK
2017-05-11 00:00:00-04:00,0.76,ROK
2017-08-10 00:00:00-04:00,0.76,ROK
2017-11-10 00:00:00-05:00,0.835,ROK
2018-02-16 00:00:00-05:00,0.835,ROK
2018-05-11 00:00:00-04:00,0.92,ROK
2018-08-10 00:00:00-04:00,0.92,ROK
2018-11-08 00:00:00-05:00,0.97,ROK
2019-02-15 00:00:00-05:00,0.97,ROK
2019-05-10 00:00:00-04:00,0.97,ROK
2019-08-09 00:00:00-04:00,0.97,ROK
2019-11-08 00:00:00-05:00,1.02,ROK
2020-02-14 00:00:00-05:00,1.02,ROK
2020-05-15 00:00:00-04:00,1.02,ROK
2020-08-14 00:00:00-04:00,1.02,ROK
2020-11-13 00:00:00-05:00,1.07,ROK
2021-02-12 00:00:00-05:00,1.07,ROK
2021-05-14 00:00:00-04:00,1.07,ROK
2021-08-13 00:00:00-04:00,1.07,ROK
2021-11-12 00:00:00-05:00,1.12,ROK
2022-02-11 00:00:00-05:00,1.12,ROK
2022-05-13 00:00:00-04:00,1.12,ROK
2022-08-12 00:00:00-04:00,1.12,ROK
2022-11-10 00:00:00-05:00,1.18,ROK
2023-02-17 00:00:00-05:00,1.18,ROK
1994-03-07 00:00:00-05:00,0.001563,ROST
1994-06-14 00:00:00-04:00,0.001563,ROST
1994-09-02 00:00:00-04:00,0.001563,ROST
1994-12-05 00:00:00-05:00,0.001563,ROST
1995-03-06 00:00:00-05:00,0.001875,ROST
1995-06-06 00:00:00-04:00,0.001875,ROST
1995-09-06 00:00:00-04:00,0.001875,ROST
1995-12-06 00:00:00-05:00,0.001875,ROST
1996-03-06 00:00:00-05:00,0.002188,ROST
1996-06-12 00:00:00-04:00,0.002188,ROST
1996-09-04 00:00:00-04:00,0.002188,ROST
1996-12-04 00:00:00-05:00,0.002188,ROST
1997-03-06 00:00:00-05:00,0.002813,ROST
1997-06-11 00:00:00-04:00,0.002813,ROST
1997-09-03 00:00:00-04:00,0.002813,ROST
1997-12-03 00:00:00-05:00,0.002813,ROST
1998-03-04 00:00:00-05:00,0.003438,ROST
1998-06-10 00:00:00-04:00,0.003438,ROST
1998-09-08 00:00:00-04:00,0.003438,ROST
1998-12-02 00:00:00-05:00,0.003438,ROST
1999-03-03 00:00:00-05:00,0.004063,ROST
1999-06-09 00:00:00-04:00,0.004063,ROST
1999-09-02 00:00:00-04:00,0.004063,ROST
1999-12-01 00:00:00-05:00,0.004125,ROST
2000-03-01 00:00:00-05:00,0.00475,ROST
2000-06-15 00:00:00-04:00,0.00475,ROST
2000-09-06 00:00:00-04:00,0.00475,ROST
2000-11-29 00:00:00-05:00,0.00475,ROST
2001-02-28 00:00:00-05:00,0.005375,ROST
2001-06-14 00:00:00-04:00,0.005375,ROST
2001-08-31 00:00:00-04:00,0.005375,ROST
2001-12-10 00:00:00-05:00,0.005375,ROST
2002-02-27 00:00:00-05:00,0.006,ROST
2002-06-13 00:00:00-04:00,0.006,ROST
2002-08-30 00:00:00-04:00,0.006,ROST
2002-12-09 00:00:00-05:00,0.006,ROST
2003-02-26 00:00:00-05:00,0.00725,ROST
2003-06-12 00:00:00-04:00,0.00725,ROST
2003-09-02 00:00:00-04:00,0.00725,ROST
2003-11-28 00:00:00-05:00,0.00725,ROST
2004-02-25 00:00:00-05:00,0.01075,ROST
2004-06-10 00:00:00-04:00,0.01075,ROST
2004-08-31 00:00:00-04:00,0.01075,ROST
2004-12-06 00:00:00-05:00,0.01075,ROST
2005-02-23 00:00:00-05:00,0.0125,ROST
2005-06-09 00:00:00-04:00,0.0125,ROST
2005-08-30 00:00:00-04:00,0.0125,ROST
2005-12-05 00:00:00-05:00,0.015,ROST
2006-02-22 00:00:00-05:00,0.015,ROST
2006-06-08 00:00:00-04:00,0.015,ROST
2006-08-30 00:00:00-04:00,0.015,ROST
2006-12-04 00:00:00-05:00,0.015,ROST
2007-02-21 00:00:00-05:00,0.01875,ROST
2007-06-14 00:00:00-04:00,0.01875,ROST
2007-09-05 00:00:00-04:00,0.01875,ROST
2007-12-10 00:00:00-05:00,0.01875,ROST
2008-02-20 00:00:00-05:00,0.02375,ROST
2008-06-12 00:00:00-04:00,0.02375,ROST
2008-09-03 00:00:00-04:00,0.02375,ROST
2008-12-08 00:00:00-05:00,0.02375,ROST
2009-02-18 00:00:00-05:00,0.0275,ROST
2009-06-04 00:00:00-04:00,0.0275,ROST
2009-09-01 00:00:00-04:00,0.0275,ROST
2009-12-04 00:00:00-05:00,0.0275,ROST
2010-02-17 00:00:00-05:00,0.04,ROST
2010-06-03 00:00:00-04:00,0.04,ROST
2010-08-31 00:00:00-04:00,0.04,ROST
2010-12-03 00:00:00-05:00,0.04,ROST
2011-02-16 00:00:00-05:00,0.055,ROST
2011-06-03 00:00:00-04:00,0.055,ROST
2011-08-31 00:00:00-04:00,0.055,ROST
2011-11-25 00:00:00-05:00,0.055,ROST
2012-02-15 00:00:00-05:00,0.07,ROST
2012-06-01 00:00:00-04:00,0.07,ROST
2012-08-29 00:00:00-04:00,0.07,ROST
2012-12-03 00:00:00-05:00,0.07,ROST
2013-02-20 00:00:00-05:00,0.085,ROST
2013-06-07 00:00:00-04:00,0.085,ROST
2013-09-04 00:00:00-04:00,0.085,ROST
2013-12-09 00:00:00-05:00,0.085,ROST
2014-03-06 00:00:00-05:00,0.1,ROST
2014-06-06 00:00:00-04:00,0.1,ROST
2014-09-03 00:00:00-04:00,0.1,ROST
2014-12-08 00:00:00-05:00,0.1,ROST
2015-03-05 00:00:00-05:00,0.1175,ROST
2015-06-05 00:00:00-04:00,0.1175,ROST
2015-09-02 00:00:00-04:00,0.118,ROST
2015-12-07 00:00:00-05:00,0.118,ROST
2016-03-10 00:00:00-05:00,0.135,ROST
2016-06-03 00:00:00-04:00,0.135,ROST
2016-08-31 00:00:00-04:00,0.135,ROST
2016-12-05 00:00:00-05:00,0.135,ROST
2017-03-08 00:00:00-05:00,0.16,ROST
2017-06-02 00:00:00-04:00,0.16,ROST
2017-09-06 00:00:00-04:00,0.16,ROST
2017-11-30 00:00:00-05:00,0.16,ROST
2018-03-16 00:00:00-04:00,0.225,ROST
2018-06-11 00:00:00-04:00,0.225,ROST
2018-09-12 00:00:00-04:00,0.225,ROST
2018-12-06 00:00:00-05:00,0.225,ROST
2019-03-15 00:00:00-04:00,0.255,ROST
2019-06-10 00:00:00-04:00,0.255,ROST
2019-09-11 00:00:00-04:00,0.255,ROST
2019-12-05 00:00:00-05:00,0.255,ROST
2020-03-16 00:00:00-04:00,0.285,ROST
2021-03-15 00:00:00-04:00,0.285,ROST
2021-06-07 00:00:00-04:00,0.285,ROST
2021-09-03 00:00:00-04:00,0.285,ROST
2021-12-06 00:00:00-05:00,0.285,ROST
2022-03-14 00:00:00-04:00,0.31,ROST
2022-06-06 00:00:00-04:00,0.31,ROST
2022-09-02 00:00:00-04:00,0.31,ROST
2022-12-05 00:00:00-05:00,0.31,ROST
2023-03-13 00:00:00-04:00,0.335,ROST
1962-05-14 00:00:00-04:00,0.006555,RTX
1962-08-13 00:00:00-04:00,0.006555,RTX
1962-11-09 00:00:00-05:00,0.006555,RTX
1963-02-08 00:00:00-05:00,0.006555,RTX
1963-05-20 00:00:00-04:00,0.006555,RTX
1963-08-07 00:00:00-04:00,0.006411,RTX
1963-08-22 00:00:00-04:00,0.006555,RTX
1963-11-08 00:00:00-05:00,0.006555,RTX
1964-02-07 00:00:00-05:00,0.006555,RTX
1964-05-18 00:00:00-04:00,0.006555,RTX
1964-08-17 00:00:00-04:00,0.006555,RTX
1964-11-06 00:00:00-05:00,0.006555,RTX
1965-02-16 00:00:00-05:00,0.006555,RTX
1965-05-17 00:00:00-04:00,0.006555,RTX
1965-08-16 00:00:00-04:00,0.006555,RTX
1965-11-08 00:00:00-05:00,0.007867,RTX
1966-02-09 00:00:00-05:00,0.007867,RTX
1966-05-16 00:00:00-04:00,0.007867,RTX
1966-08-10 00:00:00-04:00,0.007867,RTX
1966-11-14 00:00:00-05:00,0.007867,RTX
1967-05-15 00:00:00-04:00,0.007867,RTX
1967-08-14 00:00:00-04:00,0.007867,RTX
1967-11-13 00:00:00-05:00,0.007867,RTX
1968-02-16 00:00:00-05:00,0.007867,RTX
1968-05-20 00:00:00-04:00,0.007867,RTX
1968-08-20 00:00:00-04:00,0.00885,RTX
1968-11-19 00:00:00-05:00,0.00885,RTX
1969-02-13 00:00:00-05:00,0.00885,RTX
1969-05-19 00:00:00-04:00,0.00885,RTX
1969-08-19 00:00:00-04:00,0.00885,RTX
1969-11-17 00:00:00-05:00,0.00885,RTX
1970-02-17 00:00:00-05:00,0.00885,RTX
1970-05-18 00:00:00-04:00,0.00885,RTX
1970-08-17 00:00:00-04:00,0.00885,RTX
1970-11-16 00:00:00-05:00,0.00885,RTX
1971-02-11 00:00:00-05:00,0.00885,RTX
1971-05-12 00:00:00-04:00,0.00885,RTX
1971-08-17 00:00:00-04:00,0.00885,RTX
1971-11-16 00:00:00-05:00,0.00885,RTX
1972-02-18 00:00:00-05:00,0.00885,RTX
1972-05-15 00:00:00-04:00,0.00885,RTX
1972-08-15 00:00:00-04:00,0.00885,RTX
1972-11-14 00:00:00-05:00,0.00885,RTX
1973-02-16 00:00:00-05:00,0.00885,RTX
1973-05-18 00:00:00-04:00,0.00885,RTX
1973-08-07 00:00:00-04:00,0.00885,RTX
1973-11-16 00:00:00-05:00,0.00885,RTX
1974-02-19 00:00:00-04:00,0.00885,RTX
1974-05-20 00:00:00-04:00,0.009833,RTX
1974-08-15 00:00:00-04:00,0.009833,RTX
1974-11-18 00:00:00-05:00,0.009833,RTX
1975-02-18 00:00:00-05:00,0.009833,RTX
1975-05-19 00:00:00-04:00,0.009833,RTX
1975-08-11 00:00:00-04:00,0.009833,RTX
1975-11-07 00:00:00-05:00,0.009833,RTX
1976-02-19 00:00:00-05:00,0.011308,RTX
1976-05-26 00:00:00-04:00,0.0118,RTX
1976-08-16 00:00:00-04:00,0.0118,RTX
1976-11-05 00:00:00-05:00,0.0118,RTX
1977-02-17 00:00:00-05:00,0.0118,RTX
1977-05-25 00:00:00-04:00,0.0177,RTX
1977-08-23 00:00:00-04:00,0.0177,RTX
1977-11-17 00:00:00-05:00,0.0177,RTX
1978-02-17 00:00:00-05:00,0.019666,RTX
1978-05-19 00:00:00-04:00,0.019666,RTX
1978-08-21 00:00:00-04:00,0.019666,RTX
1978-11-17 00:00:00-05:00,0.019666,RTX
1979-02-16 00:00:00-05:00,0.021633,RTX
1979-05-21 00:00:00-04:00,0.021633,RTX
1979-08-20 00:00:00-04:00,0.021633,RTX
1979-11-16 00:00:00-05:00,0.021633,RTX
1980-02-15 00:00:00-05:00,0.021633,RTX
1980-05-19 00:00:00-04:00,0.021633,RTX
1980-08-25 00:00:00-04:00,0.021633,RTX
1980-11-17 00:00:00-05:00,0.021633,RTX
1981-02-13 00:00:00-05:00,0.0236,RTX
1981-05-18 00:00:00-04:00,0.0236,RTX
1981-08-24 00:00:00-04:00,0.0236,RTX
1981-11-16 00:00:00-05:00,0.0236,RTX
1982-02-11 00:00:00-05:00,0.0236,RTX
1982-05-17 00:00:00-04:00,0.0236,RTX
1982-08-23 00:00:00-04:00,0.0236,RTX
1982-11-15 00:00:00-05:00,0.0236,RTX
1983-02-18 00:00:00-05:00,0.0236,RTX
1983-05-16 00:00:00-04:00,0.025566,RTX
1983-08-15 00:00:00-04:00,0.025566,RTX
1983-11-14 00:00:00-05:00,0.025566,RTX
1984-02-17 00:00:00-05:00,0.025566,RTX
1984-05-21 00:00:00-04:00,0.027533,RTX
1984-08-20 00:00:00-04:00,0.027533,RTX
1984-11-16 00:00:00-05:00,0.027533,RTX
1985-02-15 00:00:00-05:00,0.027533,RTX
1985-08-19 00:00:00-04:00,0.027533,RTX
1985-11-18 00:00:00-05:00,0.027533,RTX
1986-02-14 00:00:00-05:00,0.027533,RTX
1986-05-19 00:00:00-04:00,0.027533,RTX
1986-08-18 00:00:00-04:00,0.027533,RTX
1986-11-17 00:00:00-05:00,0.027533,RTX
1987-02-13 00:00:00-05:00,0.027533,RTX
1987-05-18 00:00:00-04:00,0.027533,RTX
1987-08-17 00:00:00-04:00,0.027533,RTX
1987-11-16 00:00:00-05:00,0.027533,RTX
1988-02-12 00:00:00-05:00,0.027533,RTX
1988-05-16 00:00:00-04:00,0.031466,RTX
1988-08-22 00:00:00-04:00,0.031466,RTX
1988-11-14 00:00:00-05:00,0.031466,RTX
1989-02-13 00:00:00-05:00,0.031466,RTX
1989-05-22 00:00:00-04:00,0.031466,RTX
1989-08-21 00:00:00-04:00,0.031466,RTX
1989-11-16 00:00:00-05:00,0.031466,RTX
1990-02-16 00:00:00-05:00,0.0354,RTX
1990-05-21 00:00:00-04:00,0.0354,RTX
1990-08-20 00:00:00-04:00,0.0354,RTX
1990-11-15 00:00:00-05:00,0.0354,RTX
1991-02-19 00:00:00-05:00,0.0354,RTX
1991-05-20 00:00:00-04:00,0.0354,RTX
1991-08-19 00:00:00-04:00,0.0354,RTX
1991-11-18 00:00:00-05:00,0.0354,RTX
1992-02-24 00:00:00-05:00,0.002045,RTX
1992-05-18 00:00:00-04:00,0.0354,RTX
1992-08-17 00:00:00-04:00,0.0354,RTX
1992-11-16 00:00:00-05:00,0.0354,RTX
1993-02-22 00:00:00-05:00,0.0354,RTX
1993-05-17 00:00:00-04:00,0.0354,RTX
1993-08-16 00:00:00-04:00,0.0354,RTX
1993-11-15 00:00:00-05:00,0.0354,RTX
1994-02-23 00:00:00-05:00,0.0354,RTX
1994-05-16 00:00:00-04:00,0.0354,RTX
1994-08-15 00:00:00-04:00,0.039333,RTX
1994-11-14 00:00:00-05:00,0.039333,RTX
1995-02-17 00:00:00-05:00,0.039333,RTX
1995-05-15 00:00:00-04:00,0.039333,RTX
1995-08-16 00:00:00-04:00,0.039333,RTX
1995-11-15 00:00:00-05:00,0.043266,RTX
1996-02-21 00:00:00-05:00,0.043266,RTX
1996-05-22 00:00:00-04:00,0.043266,RTX
1996-08-21 00:00:00-04:00,0.043266,RTX
1996-11-20 00:00:00-05:00,0.043266,RTX
1997-02-19 00:00:00-05:00,0.048773,RTX
1997-05-21 00:00:00-04:00,0.048773,RTX
1997-08-20 00:00:00-04:00,0.048773,RTX
1997-11-19 00:00:00-05:00,0.048773,RTX
1998-02-18 00:00:00-05:00,0.048773,RTX
1998-05-20 00:00:00-04:00,0.056639,RTX
1998-08-19 00:00:00-04:00,0.056639,RTX
1998-11-18 00:00:00-05:00,0.056639,RTX
1999-02-17 00:00:00-05:00,0.056639,RTX
1999-05-05 00:00:00-04:00,0.056639,RTX
1999-08-25 00:00:00-04:00,0.056639,RTX
1999-11-17 00:00:00-05:00,0.062933,RTX
2000-02-16 00:00:00-05:00,0.062933,RTX
2000-05-17 00:00:00-04:00,0.062933,RTX
2000-08-23 00:00:00-04:00,0.062933,RTX
2000-11-15 00:00:00-05:00,0.070799,RTX
2001-02-14 00:00:00-05:00,0.070799,RTX
2001-05-16 00:00:00-04:00,0.070799,RTX
2001-08-22 00:00:00-04:00,0.070799,RTX
2001-11-14 00:00:00-05:00,0.070799,RTX
2002-02-13 00:00:00-05:00,0.077093,RTX
2002-05-15 00:00:00-04:00,0.077093,RTX
2002-08-21 00:00:00-04:00,0.077093,RTX
2002-11-13 00:00:00-05:00,0.077093,RTX
2003-02-12 00:00:00-05:00,0.077093,RTX
2003-05-14 00:00:00-04:00,0.084959,RTX
2003-08-20 00:00:00-04:00,0.084959,RTX
2003-11-12 00:00:00-05:00,0.110132,RTX
2004-02-18 00:00:00-05:00,0.110132,RTX
2004-05-19 00:00:00-04:00,0.110132,RTX
2004-08-18 00:00:00-04:00,0.110132,RTX
2004-11-17 00:00:00-05:00,0.110132,RTX
2005-02-16 00:00:00-05:00,0.138452,RTX
2005-05-18 00:00:00-04:00,0.138452,RTX
2005-08-17 00:00:00-04:00,0.138452,RTX
2005-11-16 00:00:00-05:00,0.138452,RTX
2006-02-15 00:00:00-05:00,0.138452,RTX
2006-05-17 00:00:00-04:00,0.166772,RTX
2006-08-16 00:00:00-04:00,0.166772,RTX
2006-11-15 00:00:00-05:00,0.166772,RTX
2007-02-14 00:00:00-05:00,0.166772,RTX
2007-05-16 00:00:00-04:00,0.166772,RTX
2007-08-15 00:00:00-04:00,0.201385,RTX
2007-11-14 00:00:00-05:00,0.201385,RTX
2008-02-13 00:00:00-05:00,0.201385,RTX
2008-05-14 00:00:00-04:00,0.201385,RTX
2008-08-13 00:00:00-04:00,0.201385,RTX
2008-11-12 00:00:00-05:00,0.242291,RTX
2009-02-18 00:00:00-05:00,0.242291,RTX
2009-05-13 00:00:00-04:00,0.242291,RTX
2009-08-19 00:00:00-04:00,0.242291,RTX
2009-11-18 00:00:00-05:00,0.242291,RTX
2010-02-17 00:00:00-05:00,0.267464,RTX
2010-05-12 00:00:00-04:00,0.267464,RTX
2010-08-18 00:00:00-04:00,0.267464,RTX
2010-11-17 00:00:00-05:00,0.267464,RTX
2011-02-16 00:00:00-05:00,0.267464,RTX
2011-05-18 00:00:00-04:00,0.302077,RTX
2011-08-17 00:00:00-04:00,0.302077,RTX
2011-11-16 00:00:00-05:00,0.302077,RTX
2012-02-15 00:00:00-05:00,0.302077,RTX
2012-05-16 00:00:00-04:00,0.302077,RTX
2012-08-15 00:00:00-04:00,0.33669,RTX
2012-11-14 00:00:00-05:00,0.33669,RTX
2013-02-13 00:00:00-05:00,0.33669,RTX
2013-05-15 00:00:00-04:00,0.33669,RTX
2013-08-14 00:00:00-04:00,0.33669,RTX
2013-11-13 00:00:00-05:00,0.371303,RTX
2014-02-12 00:00:00-05:00,0.371303,RTX
2014-05-14 00:00:00-04:00,0.371303,RTX
2014-08-13 00:00:00-04:00,0.371303,RTX
2014-11-12 00:00:00-05:00,0.371303,RTX
2015-02-11 00:00:00-05:00,0.402769,RTX
2015-05-13 00:00:00-04:00,0.402769,RTX
2015-08-12 00:00:00-04:00,0.402769,RTX
2015-11-10 00:00:00-05:00,0.402769,RTX
2016-02-17 00:00:00-05:00,0.402769,RTX
2016-05-18 00:00:00-04:00,0.415356,RTX
2016-08-17 00:00:00-04:00,0.415356,RTX
2016-11-16 00:00:00-05:00,0.415356,RTX
2017-02-15 00:00:00-05:00,0.415356,RTX
2017-05-17 00:00:00-04:00,0.415356,RTX
2017-08-16 00:00:00-04:00,0.440529,RTX
2017-11-16 00:00:00-05:00,0.440529,RTX
2018-02-15 00:00:00-05:00,0.440529,RTX
2018-05-17 00:00:00-04:00,0.440529,RTX
2018-08-16 00:00:00-04:00,0.440529,RTX
2018-11-15 00:00:00-05:00,0.462555,RTX
2019-02-14 00:00:00-05:00,0.462555,RTX
2019-05-16 00:00:00-04:00,0.462555,RTX
2019-08-15 00:00:00-04:00,0.462555,RTX
2019-11-14 00:00:00-05:00,0.462555,RTX
2020-02-13 00:00:00-05:00,0.462555,RTX
2020-05-14 00:00:00-04:00,0.475,RTX
2020-08-13 00:00:00-04:00,0.475,RTX
2020-11-12 00:00:00-05:00,0.475,RTX
2021-02-25 00:00:00-05:00,0.475,RTX
2021-05-20 00:00:00-04:00,0.51,RTX
2021-08-19 00:00:00-04:00,0.51,RTX
2021-11-18 00:00:00-05:00,0.51,RTX
2022-02-24 00:00:00-05:00,0.51,RTX
2022-05-19 00:00:00-04:00,0.55,RTX
2022-08-18 00:00:00-04:00,0.55,RTX
2022-11-17 00:00:00-05:00,0.55,RTX
2023-02-23 00:00:00-05:00,0.55,RTX
1995-01-19 00:00:00-05:00,0.0725,RY.TO
1995-04-18 00:00:00-04:00,0.0725,RY.TO
1995-07-21 00:00:00-04:00,0.0725,RY.TO
1995-10-23 00:00:00-04:00,0.0775,RY.TO
1996-01-22 00:00:00-05:00,0.0775,RY.TO
1996-04-22 00:00:00-04:00,0.02125,RY.TO
1996-07-22 00:00:00-04:00,0.085,RY.TO
1996-10-22 00:00:00-04:00,0.085,RY.TO
1997-01-23 00:00:00-05:00,0.0925,RY.TO
1997-04-22 00:00:00-04:00,0.0925,RY.TO
1997-07-22 00:00:00-04:00,0.0975,RY.TO
1997-10-23 00:00:00-04:00,0.0975,RY.TO
1998-01-22 00:00:00-05:00,0.105,RY.TO
1998-04-22 00:00:00-04:00,0.105,RY.TO
1998-07-23 00:00:00-04:00,0.115,RY.TO
1998-10-22 00:00:00-04:00,0.115,RY.TO
1999-01-21 00:00:00-05:00,0.115,RY.TO
1999-04-21 00:00:00-04:00,0.115,RY.TO
1999-07-22 00:00:00-04:00,0.12,RY.TO
1999-10-21 00:00:00-04:00,0.12,RY.TO
2000-01-21 00:00:00-05:00,0.135,RY.TO
2000-04-19 00:00:00-04:00,0.135,RY.TO
2000-07-21 00:00:00-04:00,0.15,RY.TO
2000-10-23 00:00:00-04:00,0.15,RY.TO
2001-01-22 00:00:00-05:00,0.165,RY.TO
2001-04-20 00:00:00-04:00,0.165,RY.TO
2001-07-23 00:00:00-04:00,0.18,RY.TO
2001-10-22 00:00:00-04:00,0.18,RY.TO
2002-01-22 00:00:00-05:00,0.18,RY.TO
2002-04-22 00:00:00-04:00,0.19,RY.TO
2002-07-22 00:00:00-04:00,0.19,RY.TO
2002-10-21 00:00:00-04:00,0.2,RY.TO
2003-01-23 00:00:00-05:00,0.2,RY.TO
2003-04-21 00:00:00-04:00,0.215,RY.TO
2003-07-21 00:00:00-04:00,0.215,RY.TO
2003-10-23 00:00:00-04:00,0.23,RY.TO
2004-01-22 00:00:00-05:00,0.23,RY.TO
2004-04-20 00:00:00-04:00,0.26,RY.TO
2004-07-22 00:00:00-04:00,0.26,RY.TO
2004-10-22 00:00:00-04:00,0.26,RY.TO
2005-01-24 00:00:00-05:00,0.275,RY.TO
2005-04-21 00:00:00-04:00,0.275,RY.TO
2005-07-22 00:00:00-04:00,0.305,RY.TO
2005-10-21 00:00:00-04:00,0.32,RY.TO
2006-01-24 00:00:00-05:00,0.32,RY.TO
2006-04-21 00:00:00-04:00,0.36,RY.TO
2006-07-24 00:00:00-04:00,0.36,RY.TO
2006-10-24 00:00:00-04:00,0.4,RY.TO
2007-01-23 00:00:00-05:00,0.4,RY.TO
2007-04-23 00:00:00-04:00,0.46,RY.TO
2007-07-24 00:00:00-04:00,0.46,RY.TO
2007-10-23 00:00:00-04:00,0.5,RY.TO
2008-01-22 00:00:00-05:00,0.5,RY.TO
2008-04-22 00:00:00-04:00,0.5,RY.TO
2008-07-22 00:00:00-04:00,0.5,RY.TO
2008-10-23 00:00:00-04:00,0.5,RY.TO
2009-01-22 00:00:00-05:00,0.5,RY.TO
2009-04-21 00:00:00-04:00,0.5,RY.TO
2009-07-23 00:00:00-04:00,0.5,RY.TO
2009-10-22 00:00:00-04:00,0.5,RY.TO
2010-01-22 00:00:00-05:00,0.5,RY.TO
2010-04-20 00:00:00-04:00,0.5,RY.TO
2010-07-22 00:00:00-04:00,0.5,RY.TO
2010-10-22 00:00:00-04:00,0.5,RY.TO
2011-01-24 00:00:00-05:00,0.5,RY.TO
2011-04-21 00:00:00-04:00,0.5,RY.TO
2011-07-22 00:00:00-04:00,0.54,RY.TO
2011-10-24 00:00:00-04:00,0.54,RY.TO
2012-01-24 00:00:00-05:00,0.54,RY.TO
2012-04-23 00:00:00-04:00,0.57,RY.TO
2012-07-24 00:00:00-04:00,0.57,RY.TO
2012-10-23 00:00:00-04:00,0.6,RY.TO
2013-01-22 00:00:00-05:00,0.6,RY.TO
2013-04-23 00:00:00-04:00,0.63,RY.TO
2013-07-23 00:00:00-04:00,0.63,RY.TO
2013-10-22 00:00:00-04:00,0.67,RY.TO
2014-01-23 00:00:00-05:00,0.67,RY.TO
2014-04-22 00:00:00-04:00,0.71,RY.TO
2014-07-22 00:00:00-04:00,0.71,RY.TO
2014-10-23 00:00:00-04:00,0.75,RY.TO
